Entity,Code,Year,15–19 years,20–24 years,25–29 years
Mongolia,MNG,2020,16.253744,15.610957,31.203712
Mongolia,MNG,2021,19.067993,26.043655,23.986021
Mongolia,MNG,2022,16.21342,25.282167,36.27892
Mongolia,MNG,2023,13.91646,22.677666,24.445206
Montenegro,MNE,2005,2.0646653,5.9712186,25.89332
Montenegro,MNE,2007,0,9.938777,14.663064
Montenegro,MNE,2008,8.69414,7.990252,4.1091385
Montenegro,MNE,2009,2.211313,6.0763187,2.0254805
Montenegro,MNE,2017,0,7.379348,9.878983
Montenegro,MNE,2019,0,0,2.5492644
Netherlands,NLD,1950,2.096436,2.8742814,3.517588
Netherlands,NLD,1951,0.8692413,3.1071339,3.169773
Netherlands,NLD,1952,1.2514079,3.47999,3.4633145
Netherlands,NLD,1953,1.8794637,2.4975026,3.1128404
Netherlands,NLD,1954,1.4892033,3.1438632,3.5280282
Netherlands,NLD,1955,1.1006482,3.291556,3.5202086
Netherlands,NLD,1956,1.4459573,2.036919,4.016064
Netherlands,NLD,1957,1.0672358,2.4271846,3.8649833
Netherlands,NLD,1958,1.734104,3.3099937,3.8570328
Netherlands,NLD,1959,2.0163548,2.7672956,3.0935807
Netherlands,NLD,1960,1.747488,2.8539522,3.8950922
Netherlands,NLD,1961,1.2364761,3.785566,4.692388
Netherlands,NLD,1962,1.986943,3.47347,4.035933
Netherlands,NLD,1963,2.057245,3.03207,4.002582
Netherlands,NLD,1964,2.339688,4.28507,4.815613
Netherlands,NLD,1965,1.435932,4.276785,4.8267326
Netherlands,NLD,1966,2.460964,2.6837325,5.8104343
Netherlands,NLD,1967,1.8395234,3.5104365,5.355868
Netherlands,NLD,1968,1.876005,4.220167,4.538578
Netherlands,NLD,1969,2.161578,3.8214347,4.4994373
Netherlands,NLD,1970,2.4308994,5.4003882,6.2172775
Netherlands,NLD,1971,3.1305904,4.9826875,6.760217
Netherlands,NLD,1972,2.484472,5.995829,6.5789475
Netherlands,NLD,1973,2.5498989,7.341884,6.8377585
Netherlands,NLD,1974,3.9892464,6.58363,7.8111587
Netherlands,NLD,1975,3.0716724,7.694349,8.079293
Netherlands,NLD,1976,2.352348,8.053222,8.575473
Netherlands,NLD,1977,2.8180687,8.162557,9.49692
Netherlands,NLD,1978,2.7807312,8.687425,10.167724
Netherlands,NLD,1979,2.5816863,6.439041,11.16831
Netherlands,NLD,1980,2.3114936,9.90841,11.638006
Netherlands,NLD,1981,2.223281,6.9683557,11.367551
Netherlands,NLD,1982,4.068608,7.207645,11.713407
Netherlands,NLD,1983,2.3319395,8.56274,13.398914
Netherlands,NLD,1984,2.8319442,7.8422055,14.665215
Netherlands,NLD,1985,3.5702693,10.220126,12.809917
Netherlands,NLD,1986,2.6912413,9.020315,11.961917
Netherlands,NLD,1987,3.3800495,9.435446,11.613007
Netherlands,NLD,1988,2.3640661,8.132649,11.351096
Netherlands,NLD,1989,3.7862113,9.339137,10.734287
Netherlands,NLD,1990,4.361949,7.271003,9.395456
Netherlands,NLD,1991,3.1301966,9.645794,10.17364
Netherlands,NLD,1992,3.5849636,8.685259,10.395964
Netherlands,NLD,1993,4.5483394,8.875499,11.409756
Netherlands,NLD,1994,3.553737,9.089365,9.287688
Netherlands,NLD,1995,3.467707,9.617113,9.770734
Netherlands,NLD,1996,4.0004325,8.162491,11.288078
Netherlands,NLD,1997,4.8590865,10.730253,11.247364
Netherlands,NLD,1998,4.323857,7.168459,10.535558
Netherlands,NLD,1999,4.537107,8.423461,9.707932
Netherlands,NLD,2000,4.628678,6.7758517,7.7556734
Netherlands,NLD,2001,3.5239394,7.2424483,8.215742
Netherlands,NLD,2002,3.997265,6.9988227,8.748266
Netherlands,NLD,2003,3.2111607,6.7981944,9.900117
Netherlands,NLD,2004,3.2799723,6.7072024,7.292241
Netherlands,NLD,2005,3.8570144,7.5487075,8.061209
Netherlands,NLD,2006,4.4231195,8.39033,8.579966
Netherlands,NLD,2007,3.294702,6.2763853,7.578881
Netherlands,NLD,2008,2.8780491,6.9887004,7.569335
Netherlands,NLD,2009,4.4423604,5.572777,8.436581
Netherlands,NLD,2010,4.846284,7.227833,7.496649
Netherlands,NLD,2011,3.9903433,7.964427,10.53233
Netherlands,NLD,2012,4.6209145,7.976352,9.436272
Netherlands,NLD,2013,5.1286745,8.30582,9.513787
Netherlands,NLD,2014,5.3080683,7.131657,7.7606573
Netherlands,NLD,2015,4.059969,7.681578,9.709306
Netherlands,NLD,2016,3.7972207,6.8474197,9.439681
Netherlands,NLD,2017,6.7196655,8.243467,9.743908
Netherlands,NLD,2018,4.4023647,9.238263,11.025981
Netherlands,NLD,2019,5.9575715,8.476517,9.552408
Netherlands,NLD,2020,5.1726394,8.963725,8.857059
Netherlands,NLD,2021,4.083434,10.08761,10.937397
Netherlands,NLD,2022,6.3463054,10.260209,10.832041
Netherlands,NLD,2023,4.8964405,9.5310955,9.795986
New Zealand,NZL,1950,5.9880238,4.231312,2.773925
New Zealand,NZL,1951,3.0097818,5.681818,6.1559505
New Zealand,NZL,1952,4.46761,5.003574,12.145749
New Zealand,NZL,1953,2.9048657,5.702067,4.632694
New Zealand,NZL,1954,1.4044944,2.1551723,12.475377
New Zealand,NZL,1955,2.0053475,6.5264683,12.459017
New Zealand,NZL,1956,1.2507818,4.360465,7.94702
New Zealand,NZL,1957,2.3937762,8.595988,8.609271
New Zealand,NZL,1958,4.0392385,6.2937064,7.31383
New Zealand,NZL,1959,3.3557048,7.472826,8.754209
New Zealand,NZL,1960,3.2715375,5.249344,10.9439125
New Zealand,NZL,1961,2.110818,8.039579,12.508687
New Zealand,NZL,1962,2.4777007,4.7114253,9.562841
New Zealand,NZL,1963,2.3126736,10.262258,6.0240965
New Zealand,NZL,1964,0.86994344,6.0908084,8.425146
New Zealand,NZL,1965,2.488594,8.073197,8.690254
New Zealand,NZL,1966,4.0783033,6.732263,2.3571007
New Zealand,NZL,1967,2.4174054,10.421836,6.274957
New Zealand,NZL,1968,3.194888,8.095238,5.624297
New Zealand,NZL,1969,5.116096,10.589318,11.673152
New Zealand,NZL,1970,5.7647963,10.577347,6.557377
New Zealand,NZL,1971,5.6667924,8.966695,7.3917637
New Zealand,NZL,1972,4.3572984,9.925558,9.528347
New Zealand,NZL,1973,6.8051577,8.227067,8.306415
New Zealand,NZL,1974,4.4920526,9.207366,10.358222
New Zealand,NZL,1975,6.713662,12.475634,10.313531
New Zealand,NZL,1976,4.9636,10.301412,11.222445
New Zealand,NZL,1977,8.389803,17.221134,16.872429
New Zealand,NZL,1978,5.71066,14.241724,12.068248
New Zealand,NZL,1979,7.29464,9.19188,13.102283
New Zealand,NZL,1980,10.828026,17.622797,14.388489
New Zealand,NZL,1981,5.550114,15.745149,10.739364
New Zealand,NZL,1982,5.9622393,15.974441,13.742927
New Zealand,NZL,1983,7.9946704,15.742642,14.464425
New Zealand,NZL,1984,8.300133,15.851602,18.695154
New Zealand,NZL,1985,9.868421,15.358362,13.513514
New Zealand,NZL,1986,12.603648,18.821022,15.873015
New Zealand,NZL,1987,11.826544,27.737753,23.021584
New Zealand,NZL,1988,17.792421,28.11245,18.761063
New Zealand,NZL,1989,19.46962,26.98706,23.681377
New Zealand,NZL,1990,15.130674,31.687546,19.057894
New Zealand,NZL,1991,15.646731,27.816412,22.951977
New Zealand,NZL,1992,15.714286,29.17954,25.493717
New Zealand,NZL,1993,14.652015,29.401709,18.14882
New Zealand,NZL,1994,20.817844,27.854195,19.209858
New Zealand,NZL,1995,21.973928,34.170155,23.655914
New Zealand,NZL,1996,21.81146,29.946524,25.677101
New Zealand,NZL,1997,26.656794,25.659824,29.13303
New Zealand,NZL,1998,23.994093,27.861446,28.469751
New Zealand,NZL,1999,17.683466,27.88104,24.199957
New Zealand,NZL,2000,15.358174,21.220575,26.371504
New Zealand,NZL,2001,15.491588,26.214884,22.939346
New Zealand,NZL,2002,13.944084,21.12251,20.640654
New Zealand,NZL,2003,17.261805,16.498098,18.737791
New Zealand,NZL,2004,16.642813,22.099834,19.699
New Zealand,NZL,2005,14.702039,21.845417,22.276937
New Zealand,NZL,2006,19.454012,19.918951,20.355648
New Zealand,NZL,2007,12.831748,17.739569,15.418171
New Zealand,NZL,2008,17.362726,21.914299,17.217379
New Zealand,NZL,2009,17.01838,19.71868,12.472383
New Zealand,NZL,2010,15.821312,19.352179,16.99147
New Zealand,NZL,2011,18.908953,21.22424,17.027073
New Zealand,NZL,2012,24.094837,22.108482,16.115494
New Zealand,NZL,2013,17.602816,18.09926,11.893178
New Zealand,NZL,2014,12.18217,15.217521,15.467904
New Zealand,NZL,2015,17.995264,15.944725,16.009478
New Zealand,NZL,2016,13.823654,19.494295,20.106743
New Zealand,NZL,2017,15.11002,22.732903,18.695501
New Zealand,NZL,2018,17.015377,23.522839,15.624579
Nicaragua,NIC,2005,12.64087,16.817793,11.650765
Nicaragua,NIC,2006,7.6589713,13.993045,10.469356
Nicaragua,NIC,2007,10.177,12.840993,10.7428055
Nicaragua,NIC,2008,13.155372,15.156701,9.465216
Nicaragua,NIC,2009,7.914022,14.07851,14.319251
Nicaragua,NIC,2010,8.084215,10.978803,11.090265
Nicaragua,NIC,2011,10.196815,13.100084,9.092182
Nicaragua,NIC,2012,6.9048796,12.02204,9.172563
Nicaragua,NIC,2013,9.238219,10.966607,9.107679
Nicaragua,NIC,2014,7.847471,7.9582987,9.767411
Nicaragua,NIC,2015,7.900402,10.126717,7.064292
Nicaragua,NIC,2016,8.93287,10.652304,9.814265
Nicaragua,NIC,2017,6.4733944,10.379087,9.042331
Nicaragua,NIC,2018,7.97932,11.303019,7.254074
Nicaragua,NIC,2019,8.807512,9.519713,9.806417
Nicaragua,NIC,2020,8.623249,10.432575,10.493883
Nicaragua,NIC,2021,6.1109853,11.834401,12.918005
Nicaragua,NIC,2022,9.197653,12.882591,12.111355
North Macedonia,MKD,1991,5.040958,8.586526,4.5841517
North Macedonia,MKD,1992,1.8703241,5.940594,1.965924
North Macedonia,MKD,1993,3.7128713,4.596192,5.913272
North Macedonia,MKD,1994,3.6832414,3.257329,5.2875085
North Macedonia,MKD,1995,1.216545,6.4267354,5.291005
North Macedonia,MKD,1996,2.4198427,6.3091483,3.97351
North Macedonia,MKD,1997,3.0066144,6.242197,2.635046
North Macedonia,MKD,1998,4.1841006,5.569307,4.581152
North Macedonia,MKD,1999,4.1741204,5.5214725,6.506181
North Macedonia,MKD,2000,2.3894863,5.4811206,7.0648685
North Macedonia,MKD,2001,3.000426,3.0329683,4.421509
North Macedonia,MKD,2002,1.2071245,4.967124,6.5121975
North Macedonia,MKD,2003,3.0184488,6.129667,3.881862
North Macedonia,MKD,2004,2.4255655,4.256406,7.6887097
North Macedonia,MKD,2005,2.45047,3.6310601,3.8123317
North Macedonia,MKD,2006,1.8508122,8.469193,5.6777678
North Macedonia,MKD,2007,1.8664842,6.0572286,4.9894285
North Macedonia,MKD,2008,3.7999456,4.2406507,6.7775726
North Macedonia,MKD,2009,3.863092,4.2608624,3.6676834
North Macedonia,MKD,2010,1.3082242,3.074596,3.0409372
North Macedonia,MKD,2011,2.6815581,1.8574816,1.2151923
North Macedonia,MKD,2012,3.4645474,2.4980173,6.6919746
North Macedonia,MKD,2013,2.8667464,3.813107,9.734847
North Macedonia,MKD,2015,0.7694912,1.968349,1.8515661
North Macedonia,MKD,2016,0.7891103,4.035241,2.4857225
North Macedonia,MKD,2017,0,0.69502366,1.879711
North Macedonia,MKD,2018,2.4826422,2.8746164,3.8243113
North Macedonia,MKD,2019,0,3.72895,1.2955382
North Macedonia,MKD,2020,4.2797227,1.5432456,1.9745026
North Macedonia,MKD,2021,1.9224299,6.5695004,4.3049636
North Macedonia,MKD,2022,0,2.8250449,1.7518964
North Macedonia,MKD,2023,0.9776987,1.8846412,1.7873101
Norway,NOR,1951,0.4935834,1.7644464,6.957866
Norway,NOR,1952,2.0010004,4.0540543,6.374502
Norway,NOR,1953,0.49925113,3.2243207,6.597938
Norway,NOR,1954,1.9607843,4.730369,5.1129103
Norway,NOR,1955,1.8993353,1.4527845,7.8226857
Norway,NOR,1956,0.9302326,7.4257426,3.550821
Norway,NOR,1957,0.45433894,4.511278,4.5289855
Norway,NOR,1958,1.3094718,2.4975026,3.2407408
Norway,NOR,1959,1.2427506,5.4027505,5.714286
Norway,NOR,1960,1.947799,5.744375,5.389515
Norway,NOR,1961,1.0733453,4.239284,8.142493
Norway,NOR,1962,3.003003,3.6680422,5.652621
Norway,NOR,1963,0.64102566,3.954306,5.620848
Norway,NOR,1964,2.2075055,4.1562757,6.012024
Norway,NOR,1965,2.2130888,5.861665,7.808687
Norway,NOR,1966,4.507405,3.9869518,3.8186157
Norway,NOR,1967,2.3033893,4.3933764,4.6511626
Norway,NOR,1968,3.3167496,6.800518,3.5730236
Norway,NOR,1969,3.3233633,4.450095,6.3211126
Norway,NOR,1970,1.3258203,6.0413356,9.88533
Norway,NOR,1971,2.2988505,7.756949,9.513355
Norway,NOR,1972,3.5807292,11.532125,8.84053
Norway,NOR,1973,5.8403635,6.655574,7.350591
Norway,NOR,1974,4.536617,14.295213,8.274984
Norway,NOR,1975,4.860661,11.916584,11.738579
Norway,NOR,1976,8.77478,9.511315,13.504823
Norway,NOR,1977,8.469055,13.658537,13.10616
Norway,NOR,1978,7.152146,17.509727,12.545395
Norway,NOR,1979,5.487411,15.513898,18.17581
Norway,NOR,1980,7.9643197,16.14987,15.1565075
Norway,NOR,1981,7.207772,16.823034,12.716009
Norway,NOR,1982,10.484119,13.915857,16.462234
Norway,NOR,1983,9.720534,15.811552,15.755627
Norway,NOR,1984,9.003601,22.450289,13.461538
Norway,NOR,1985,10.460251,19.620253,20.153551
Norway,NOR,1986,9.273108,15.542431,13.751199
Norway,NOR,1987,7.7914295,20.091324,20.382166
Norway,NOR,1988,13.01059,20.590868,23.66677
Norway,NOR,1989,12.368584,20.100502,18.443264
Norway,NOR,1990,12.686331,15.990524,17.316017
Norway,NOR,1991,13.403073,18.699911,19.189766
Norway,NOR,1992,11.900714,21.39673,14.974544
Norway,NOR,1993,10.934744,16.78154,14.736221
Norway,NOR,1994,11.623683,13.732072,16.889925
Norway,NOR,1995,13.372957,14.995314,11.901306
Norway,NOR,1996,10.154193,16.430412,16.589058
Norway,NOR,1997,10.926903,14.0656395,11.956839
Norway,NOR,1998,9.792844,21.468143,15.262694
Norway,NOR,1999,16.2077,21.286106,18.170174
Norway,NOR,2000,13.55034,17.338848,16.68816
Norway,NOR,2001,10.8580885,18.98018,14.958397
Norway,NOR,2002,9.624568,13.870688,15.800743
Norway,NOR,2003,10.871534,16.390099,13.633537
Norway,NOR,2004,11.250453,16.784891,16.355682
Norway,NOR,2005,8.160101,16.760183,19.028772
Norway,NOR,2006,9.548174,20.595984,13.179572
Norway,NOR,2007,5.450115,14.91811,16.062994
Norway,NOR,2008,9.136967,13.8094845,15.694341
Norway,NOR,2009,10.916247,11.328613,14.105598
Norway,NOR,2010,7.124537,15.69175,15.478528
Norway,NOR,2011,8.017095,16.009556,12.592397
Norway,NOR,2012,6.75822,13.14135,11.321476
Norway,NOR,2013,7.363386,11.739243,10.686155
Norway,NOR,2014,3.3726244,12.818552,12.3624325
Norway,NOR,2015,4.591846,13.102115,12.572853
Norway,NOR,2016,10.125122,10.785034,14.237896
Oman,OMN,2009,0,0.8318614,1.3478433
Oman,OMN,2010,0.3716077,0.8051314,0.24229443
Oman,OMN,2014,0,0,0.57810485
Oman,OMN,2016,0,0,0.13766122
Oman,OMN,2017,0,0.7123251,0.6859426
Oman,OMN,2018,0,0,0.13596618
Oman,OMN,2019,0,0.2678,0
Oman,OMN,2020,0,0.6129028,0.174482
Oman,OMN,2021,0,0,0.19765854
Panama,PAN,1955,3.125,9.756098,7.352941
Panama,PAN,1956,3,7.142857,4.285714
Panama,PAN,1957,2.9411764,3.488372,2.7777777
Panama,PAN,1958,0.96153843,3.409091,2.7027028
Panama,PAN,1959,5.6603775,4.3956046,1.3157895
Panama,PAN,1960,2.7272727,10.752688,6.4102564
Panama,PAN,1961,8.77193,10.416667,8.75
Panama,PAN,1962,11.09215,13.118063,6.053269
Panama,PAN,1963,13.934426,11.650485,9.302325
Panama,PAN,1964,10.31746,7.5471697,12.5
Panama,PAN,1965,7.751938,14.814815,12.222222
Panama,PAN,1966,7.541478,15.205725,11.815252
Panama,PAN,1967,5.882353,10.434783,10.416667
Panama,PAN,1968,4.285714,10.169492,9.090909
Panama,PAN,1969,6.91085,8.183306,4.916421
Panama,PAN,1970,5.9210525,7.5757575,2.7777777
Panama,PAN,1971,3.1847134,5.147059,2.7027028
Panama,PAN,1972,3.0864198,2.857143,1.754386
Panama,PAN,1973,3.6014407,7.6923075,5.9726963
Panama,PAN,1974,3.488372,4.0268455,7.377049
Panama,PAN,1975,3.409091,5.2287583,3.9682539
Panama,PAN,1976,0.5494506,4.43038,3.9682539
Panama,PAN,1977,1.6216216,4.347826,2.3076923
Panama,PAN,1978,1.5873016,1.8181819,3.7593985
Panama,PAN,1979,1.5384616,2.366864,4.4117646
Panama,PAN,1980,1.8957345,3.2608695,3.8461537
Panama,PAN,1981,1.3824885,2.673797,3.75
Panama,PAN,1982,1.7467248,2.5510204,2.484472
Panama,PAN,1983,1.2765957,5.4455447,1.7857143
Panama,PAN,1984,2.179599,1.5,1.768868
Panama,PAN,1985,1.2135922,5.137786,4.972376
Panama,PAN,1986,5.942948,4.5745654,7.5716605
Panama,PAN,1987,3.104385,7.168459,5.2966104
Panama,PAN,1988,5.7652836,5.616424,6.4933443
Panama,PAN,1989,2.6434445,5.9157095,4.3645673
Panama,PAN,1996,2.4585817,7.7354617,7.315735
Panama,PAN,1997,4.8817396,6.55339,9.929421
Panama,PAN,1998,4.1551104,11.898967,6.607099
Panama,PAN,1999,2.7490559,8.935401,8.384594
Panama,PAN,2000,5.791769,5.6695166,6.3697133
Panama,PAN,2001,5.40212,9.492936,10.712017
Panama,PAN,2002,5.6788006,5.581486,5.472575
Panama,PAN,2003,8.586781,11.073545,9.745216
Panama,PAN,2004,6.535243,7.5496044,9.651992
Panama,PAN,2005,3.8854442,12.925082,6.3777094
Panama,PAN,2006,4.814698,9.08843,8.424629
Panama,PAN,2007,4.143334,7.6571465,7.3103743
Panama,PAN,2008,7.2820296,10.2059965,9.670077
Panama,PAN,2009,6.5960574,7.8185062,7.877117
Panama,PAN,2010,4.975001,5.4858527,7.465776
Panama,PAN,2011,4.6089177,7.3589873,4.7021837
Panama,PAN,2012,4.5448346,7.3051124,6.3095465
Panama,PAN,2013,3.2837586,5.3607297,2.9536958
Panama,PAN,2014,5.88942,6.8777943,6.49003
Panama,PAN,2015,2.3293192,4.9475408,4.8173423
Panama,PAN,2016,4.0347567,3.3525138,5.7157736
Panama,PAN,2017,3.1442227,5.095007,2.5138497
Panama,PAN,2018,2.270966,4.7127714,2.1771247
Panama,PAN,2019,2.5376704,3.1901813,3.0758443
Panama,PAN,2021,3.8878846,5.9578357,2.3970397
Panama,PAN,2022,3.0297356,3.945318,2.3616097
Paraguay,PRY,2000,5.826537,3.5373924,4.3380184
Paraguay,PRY,2001,5.013101,6.4280777,2.7387984
Paraguay,PRY,2002,7.019251,6.000902,5.0712023
Paraguay,PRY,2003,5.274312,6.9030623,2.5646944
Paraguay,PRY,2004,8.1611,7.392342,5.842395
Paraguay,PRY,2005,6.957425,9.272867,5.1982145
Paraguay,PRY,2006,6.5673923,8.004441,4.9978237
Paraguay,PRY,2007,6.3627014,5.832128,6.0157614
Paraguay,PRY,2008,5.7229176,6.3834176,6.1924057
Paraguay,PRY,2009,8.382242,8.055941,6.5525155
Paraguay,PRY,2010,7.1309195,5.715801,4.35862
Paraguay,PRY,2011,10.488498,7.0660505,8.488514
Paraguay,PRY,2012,7.1819286,8.396802,5.6962256
Paraguay,PRY,2013,10.323759,7.8607626,6.926097
Paraguay,PRY,2014,9.407202,12.076021,8.124541
Paraguay,PRY,2015,9.556534,11.978136,7.1807427
Paraguay,PRY,2016,8.007547,7.217633,6.75978
Paraguay,PRY,2017,9.271578,9.243839,7.325809
Paraguay,PRY,2018,12.526507,12.433117,9.160792
Paraguay,PRY,2019,13.870943,12.384832,10.657605
Paraguay,PRY,2020,12.436453,15.048931,9.48302
Paraguay,PRY,2021,15.815326,16.770008,11.873005
Peru,PER,1995,2.7277272,3.6321716,2.2800903
Peru,PER,1996,2.532721,3.3545477,2.5651834
Peru,PER,1997,2.0773492,2.5472653,1.8898313
Peru,PER,1998,2.5275362,2.384996,2.1694927
Peru,PER,1999,1.3540094,1.9455994,1.5822978
Peru,PER,2000,1.6948884,1.7593082,1.1550119
Peru,PER,2001,1.4987314,1.661138,1.3148979
Peru,PER,2002,1.4149675,1.5283958,1.8228557
Peru,PER,2003,1.0189103,1.5550709,1.4216723
Peru,PER,2004,1.2233531,1.5436375,1.4553467
Peru,PER,2005,1.1481771,1.6478379,1.0633873
Peru,PER,2006,1.5976022,1.526386,0.9313005
Peru,PER,2007,2.7026596,2.7379715,1.771031
Peru,PER,2008,2.419805,2.5777035,2.185152
Peru,PER,2009,0.86328113,0.98192686,0.6699034
Peru,PER,2010,1.0368478,1.4653958,1.4173813
Peru,PER,2011,3.212581,2.8485918,2.483531
Peru,PER,2012,3.3243294,3.319012,2.8792543
Peru,PER,2013,2.2596033,2.0375676,1.5141371
Peru,PER,2014,2.3978908,3.0220332,1.5476534
Peru,PER,2015,1.2463211,1.6922547,1.3762797
Peru,PER,2016,2.4102497,2.0438628,2.2656932
Peru,PER,2017,2.1161165,2.2300563,1.8911386
Peru,PER,2018,3.1028955,3.911328,2.027685
Peru,PER,2019,3.6338356,2.810811,2.1411893
Peru,PER,2020,4.1418037,2.9523463,1.8065594
Peru,PER,2021,5.7295575,4.542386,3.5356143
Peru,PER,2022,5.885045,4.5708675,3.6187894
Philippines,PHL,1963,1.1395808,1.4751302,1.4602531
Philippines,PHL,1964,1.4393997,1.9571611,1.1277058
Philippines,PHL,1965,2.767664,2.0538673,1.4755104
Philippines,PHL,1966,1.0152862,2.0787787,1.7128694
Philippines,PHL,1967,1.7839329,1.8050114,1.7061521
Philippines,PHL,1968,0.9666586,1.5016967,1.5657089
Philippines,PHL,1969,1.4146326,1.801175,0.88595223
Philippines,PHL,1992,0.9271936,1.2991033,0.9504579
Philippines,PHL,1993,2.3344953,2.88742,2.4644237
Philippines,PHL,1997,1.3476719,2.1792135,2.3666592
Philippines,PHL,1998,1.4858245,2.3052592,2.5405564
Philippines,PHL,1999,1.8773193,2.8647077,2.3636754
Philippines,PHL,2000,2.1395416,3.6077244,3.149349
Philippines,PHL,2001,2.2149422,3.100035,2.6938837
Philippines,PHL,2002,2.3649926,3.4270043,3.0208213
Philippines,PHL,2003,2.2220216,3.9122577,3.5280173
Philippines,PHL,2006,2.7706912,3.5994027,3.6664102
Philippines,PHL,2007,3.0224998,3.7419348,3.4192922
Philippines,PHL,2008,2.7771928,4.208694,3.3664012
Philippines,PHL,2009,3.538525,4.3555403,3.7235796
Philippines,PHL,2010,3.0031698,4.994694,3.716651
Philippines,PHL,2011,3.3546576,4.8953843,4.0137815
Philippines,PHL,2014,2.3669438,3.6841476,3.6778286
Philippines,PHL,2016,3.0310478,3.7037745,3.633462
Philippines,PHL,2017,3.2914033,4.0207925,4.008804
Philippines,PHL,2018,4.1934147,4.729918,4.2709394
Philippines,PHL,2019,4.474255,4.3328867,4.012301
Poland,POL,1959,4.232492,9.397433,9.981624
Poland,POL,1960,6.052213,9.3702135,11.756629
Poland,POL,1961,5.812788,11.815892,13.587543
Poland,POL,1962,6.0062833,13.124852,13.109756
Poland,POL,1963,4.726056,9.590918,11.336755
Poland,POL,1964,4.7955294,10.866856,10.687567
Poland,POL,1965,5.3248506,11.971105,11.234434
Poland,POL,1966,6.2984495,12.476638,12.432982
Poland,POL,1967,6.79154,11.185682,13.07439
Poland,POL,1968,6.9086194,11.872526,13.013303
Poland,POL,1969,7.949642,12.630382,13.163104
Poland,POL,1970,7.041641,12.989305,14.136126
Poland,POL,1971,8.566599,14.82067,15.135191
Poland,POL,1972,8.889902,15.19546,15.0904
Poland,POL,1973,8.079888,14.152962,14.434678
Poland,POL,1974,8.007374,12.935734,13.657512
Poland,POL,1975,8.092246,13.000927,14.454217
Poland,POL,1976,7.434495,14.312096,15.047834
Poland,POL,1977,7.42543,14.954076,15.006995
Poland,POL,1978,8.73319,15.937626,17.758595
Poland,POL,1979,8.034545,15.48738,17.764284
Poland,POL,1983,7.9874706,15.132705,18.816809
Poland,POL,1984,7.9078083,14.027845,20.175049
Poland,POL,1985,7.611988,13.489437,17.641905
Poland,POL,1986,8.221669,12.210241,15.705499
Poland,POL,1987,7.2839985,13.847637,16.82583
Poland,POL,1988,6.785795,10.410094,15.361139
Poland,POL,1989,6.6220345,11.131801,14.130474
Poland,POL,1990,6.7399163,12.96649,15.682175
Poland,POL,1991,7.12299,11.793867,14.941508
Poland,POL,1992,7.252827,12.952559,16.897507
Poland,POL,1993,7.990978,11.630991,15.362904
Poland,POL,1994,8.462,12.757533,13.554339
Poland,POL,1995,8.707009,11.252255,13.568743
Poland,POL,1996,8.794125,11.727698,12.335725
Poland,POL,1999,10.313888,14.358942,13.47908
Poland,POL,2000,8.537392,14.813283,13.858149
Poland,POL,2001,8.437914,13.992491,14.531072
Poland,POL,2002,8.70318,14.06319,13.597504
Poland,POL,2003,8.552622,13.705606,14.027845
Poland,POL,2004,8.773498,14.693745,14.30684
Poland,POL,2005,9.26502,12.984621,14.259557
Poland,POL,2006,9.226709,12.423196,13.07665
Poland,POL,2007,9.351368,12.212588,11.040639
Poland,POL,2008,10.284552,12.461869,12.962155
Poland,POL,2009,9.943029,14.151345,13.263955
Poland,POL,2010,7.942104,14.106561,13.782298
Poland,POL,2011,8.077637,13.821062,13.503949
Poland,POL,2012,8.958734,13.520812,13.429387
Poland,POL,2013,9.04155,13.899012,14.005209
Poland,POL,2014,9.469316,15.774803,13.476834
Poland,POL,2015,8.219509,13.72541,14.664216
Poland,POL,2016,6.412063,12.56704,11.63492
Poland,POL,2017,6.99768,11.682415,11.677951
Poland,POL,2018,5.1224346,11.94059,12.418477
Poland,POL,2019,6.12465,12.574172,13.084452
Poland,POL,2020,6.8546143,11.814668,14.004895
Poland,POL,2021,7.9235206,12.707304,13.416447
Poland,POL,2022,8.340458,12.3790455,13.818797
Portugal,PRT,1955,4.71999,7.5015893,6.6821218
Portugal,PRT,1956,6.635192,6.827665,5.8037524
Portugal,PRT,1957,4.516129,6.4794817,5.6179776
Portugal,PRT,1958,5.6848946,6.994853,5.356407
Portugal,PRT,1959,5.110063,7.681102,5.7018733
Portugal,PRT,1960,5.219486,7.657402,5.347594
Portugal,PRT,1961,4.2674255,8.005822,5.9897738
Portugal,PRT,1962,5.3612456,5.850519,8.533176
Portugal,PRT,1963,4.614042,6.1340733,6.171932
Portugal,PRT,1964,4.103457,5.906079,6.9971714
Portugal,PRT,1965,2.6200874,5.1165433,6.125574
Portugal,PRT,1966,4.1270638,4.304958,7.237054
